# Pathway	MTN008_frags_Abundance	MTN038_frags_Abundance	MTN044_frags_Abundance	MTN049_frags_Abundance	MTN071_frags_Abundance	MTN076_frags_Abundance	MTN099_frags_Abundance	MTN112_frags_Abundance	MTN142_frags_Abundance	MTN167_frags_Abundance	PFND073_frags_Abundance	PFND110_frags_Abundance	PFND111_frags_Abundance	PFND164-amplified_frags_Abundance	PFND185_frags_Abundance	PFND208_frags_Abundance	PFND227_frags_Abundance	PFND233_frags_Abundance	PFND283_frags_Abundance
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0	1.91641e-05	1.74389e-05	1.80516e-05	5.99704e-06	1.10734e-05	8.23488e-05	2.20101e-05	0	0	0	3.46061e-05	4.17018e-05	1.03437e-05	0.000141191	3.9219e-05	6.4616e-05	2.02901e-05	4.56252e-05
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	0	4.24921e-05	8.99432e-05	6.8977e-05	4.51464e-05	6.92783e-05	7.66939e-05	4.69494e-05	7.14361e-05	4.7448e-05	2.60207e-05	9.99069e-05	4.47308e-05	6.41208e-05	8.1007e-05	5.49815e-05	5.57999e-05	4.45338e-05	8.33951e-05
PWY-6293: superpathway of L-cysteine biosynthesis (fungi)	0	3.29618e-06	2.15517e-05	0	5.62651e-06	0	1.59034e-05	1.83346e-06	0	0	0	3.54729e-06	0	5.10368e-06	1.87019e-05	3.87904e-06	2.64399e-06	0	3.77664e-06
PWY-6305: superpathway of putrescine biosynthesis	0	4.55976e-05	7.68842e-05	8.5215e-05	7.44797e-05	5.78706e-05	8.76635e-05	5.22249e-05	5.13394e-05	3.6545e-05	3.00443e-05	6.63018e-05	6.3667e-05	5.05476e-05	7.33749e-05	3.95437e-05	5.9083e-05	3.16694e-05	5.37142e-05
PWY-6317: D-galactose degradation I (Leloir pathway)	0.000204605	0.000238615	0.000409735	0.000318793	0.000364106	0.000330348	0.000273977	0.000297919	0.000306928	0.000329884	0.000444114	0.000424402	0.000344324	0.000311855	0.000369406	0.000355958	0.000312879	0.000274619	0.000355863
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	0	6.85976e-07	0	0	0	0	1.98083e-06	0	0	0	0	0	0	0	0	0	0	0	5.64117e-07
PWY-6328: L-lysine degradation X	0	9.19816e-08	0	0	0	0	1.01474e-05	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6349: CDP-archaeol biosynthesis	0	0	0	0	0	1.35278e-06	3.29274e-06	0	0	7.0637e-06	0	0	0	0	3.7758e-06	3.27652e-06	0	0	4.06485e-06
PWY-6350: archaetidylinositol biosynthesis	0	0	0	0	0	7.94792e-07	2.58324e-06	0	0	6.43164e-06	0	0	0	0	2.67825e-06	2.87016e-06	0	0	3.50668e-06
PWY-6353: purine nucleotides degradation II (aerobic)	0	6.57877e-05	7.65642e-05	8.02403e-05	0.000102998	9.78698e-05	0.000170776	5.72676e-05	5.44201e-05	9.64585e-05	0.000216915	8.25366e-05	8.0952e-05	0.000105258	0.0002546	0.000124953	4.96925e-05	2.5354e-05	0.000111282
