# Pathway	MTN008_frags_Abundance	MTN038_frags_Abundance	MTN044_frags_Abundance	MTN049_frags_Abundance	MTN071_frags_Abundance	MTN076_frags_Abundance	MTN099_frags_Abundance	MTN112_frags_Abundance	MTN142_frags_Abundance	MTN167_frags_Abundance	PFND073_frags_Abundance	PFND110_frags_Abundance	PFND111_frags_Abundance	PFND164-amplified_frags_Abundance	PFND185_frags_Abundance	PFND208_frags_Abundance	PFND227_frags_Abundance	PFND233_frags_Abundance	PFND283_frags_Abundance
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_dentium	0	0	0	0	0	0	0	0	0	0	0	0	0.00223482	0	0.000186635	0.000228497	0.000102337	0	0.0012435
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	0	0.00212415	0.00616617	0.00165665	0	0	0	0.00464979	0.00246714	0.00105294	0.00154173	0.00771476	0.0143007	0	0.00373217	0.0010977	0.00114738	0	0.000496466
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0	0.000395085	0	0	0	0	0	0	0	0	0	0.00952873	0	0	0	0	0	0	0
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	0	0	0.000503708	0.00135118	0.00159591	0	0.000468588	0.00197268	0	0.000362722	0	0	0	0	0	0.00148918	0	0	0
UNINTEGRATED|g__Blautia.s__Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0.00133647	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Blautia.s__Blautia_obeum	0	0.00913742	0.0514377	0.0275756	0.0574507	0.0310388	0.0255627	0.0485325	0.0488019	0.0363048	0.115156	0.0215354	0.0490688	0.0289648	0.0125844	0.0257699	0.0132133	0.0304828	0.0126504
UNINTEGRATED|g__Blautia.s__Blautia_sp	0	0.00082851	0.00169298	0.00353844	0.0045014	0.0206262	0	0.00237764	0.00318841	0	0.0094906	0.00567693	0.00317689	0	0.000794588	0.0025762	0.0030674	0.00143901	0.00131831
UNINTEGRATED|g__Blautia.s__Blautia_sp_AF19_10LB	0	0	0	0.00600528	0.00637095	0.00683877	0	0	0	0	0.0105074	0	0	0	0.00145113	0.00578494	0	0	0.000899275
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_257	0	0	0.000354568	0	0.000241213	0	0	0	0.000412095	0	0	0.000545673	0	0	0	0	0	0	0
UNINTEGRATED|g__Blautia.s__Blautia_sp_CAG_52	0	0.00187958	0.000223021	0.00188596	0	0.00281165	0	0.00102782	0	0	0.000924444	0	0.00121223	0.00146541	0.00037349	0.0078296	0.000829345	0.0017504	0.00225802
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	0	0	0	0.00582855	0.0275711	0	0	0	0	0.00920156	0.0247261	0.0173579	0	0	0.00610929	0	0	0	0.00439257
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	0	0	0.00503326	0	0.00174189	0	0	0	0.00568383	0	0.00451086	0.00706454	0	0	0.00371195	0	0	0	0.0323679
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	0	0.00519671	0	0.0247524	0.0194336	0.0150467	0.0137089	0.0383701	0.0169431	0	0.0283019	0.0132779	0.0436413	0.0296435	0.0132837	0.0224955	0.0127083	0.00916127	0.0166793
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_sp	0	0	0	0	0.000260794	0.000247691	0	0	0	0	0	0	0	0.000248485	0.000555798	0	0	0	0
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_synergistica	0	0.000211396	0	0.00346241	0.00109183	0	0	0.000756578	0	0	0	0	0	0.00050446	0	0.0012599	0	0.000652252	0
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa	0	0	0	0.000987522	0	0.00136842	0	0	0	0.000988716	0	0	0	0.00078245	0	0	0	0	0
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195038	0	0
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_sp_CAG_318	0	0	0	0	0	0	0	0	0.00382243	0	0	0	0	0	0	0	0	0.0129669	0.0121582
UNINTEGRATED|g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium_HUM_10	0	0	0	0	0.000328212	0	0	0	0.00280124	0	0	0	0	0	0	0	0	0.024348	0
UNINTEGRATED|g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium_HUM_11	0	0	0	0	0	0	0	0	0.000525343	0	0	0	0	0	0	0	0	0.00322685	0
UNINTEGRATED|g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium_HUM_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114016	0
UNINTEGRATED|g__Catenibacterium.s__Catenibacterium_mitsuokai	0.00712049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000466604
UNINTEGRATED|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Clostridiales_Family_XIII_bacterium	0	0	0	0	0	0	0	0	0	0.000111783	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridiales_unclassified.s__Bacteroides_pectinophilus	0	0	0	0.00139934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	0	0	0.0113246	0.00592381	0	0	0.00202236	0	0	0.00953894	0	0	0	0	0	0	0.000613151	0	0.00570238
UNINTEGRATED|g__Clostridium.s__Clostridium_celatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000631116
UNINTEGRATED|g__Clostridium.s__Clostridium_disporicum	0	0	0	0	0	0.000232167	0	0	0	0	0.00121126	0	0	0	0	0	0	0	0.00734771
UNINTEGRATED|g__Clostridium.s__Clostridium_paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060952
UNINTEGRATED|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0.00202491	0	0	0	0	0	0	0	0	0.000897022
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_44_14	0	0	0	0.000157457	0	0	0	0	0	0	0	0	0	0	0	0	0.000997834	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AF36_4	0	0	0	0	0	0	0	0.00278827	0.00168137	0	0	0	0	0.00222438	0	0	0	0.00150995	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_AM22_11AC	0	0.000858364	0	0.000966375	0	0.00316002	0.00190893	0	0.00133533	0	0.00094927	0.00404177	0	0.00103079	0	0.00239894	0	0.00231525	0.00107339
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_122	0	0.000281853	0	0.000301457	0	0.000231823	0	0.000699772	0	0	0	0	0	0	0	0.000548899	0.00111382	0	0.000316716
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_12237_41	0	0.000218782	0	0	0	0.000255738	0	0.000530433	0	0	0	0	0	0	0	0.000388766	0.00156104	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_138	0	0	0	0	0.00027305	0	0.00430827	0	0	0.0023849	0	0	0.0077368	0.000746022	0	0.0018428	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_167	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101469	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_169	0	0	0	0	0	0	0	0	8.68643e-05	0	0	0	0	0	0	0.000950507	0	0.000630435	0.000115711
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_217	0	0.00240689	0	0	0.00855529	0	0	0	0.00134909	0.00607261	0	0	0.00249493	0	0.000136389	0.00450715	0	0	0.00193412
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_221	0	0	0	0.000313283	0	0	0	0	0	0	0	0.000317215	0	0	0	0	0	0	0.000907032
